123000,0.0187744420594548
123001,0.00575582933929254
123002,0.192309388691229
123003,0.0135846393601694
124000,0.00114675527066365
124001,0.000374900761563116
124002,0.228079331941545
124003,0.000823311476373901
125000,0.00103649034079214
125001,0.00357993472316152
125002,0.000374900761563116
125003,0.225432973624629
126000,0.139683613161222
126001,0.0149666264812256
126002,0.0274045105707313
126003,0.0483695492369667
127000,0.107971419330177
127001,0.0356449763297951
127002,0.0171572230880061
127003,0.0696506807021671
128000,0.0571245846687641
128001,0.0273530536034579
128002,0.0911449910317857
128003,0.0548016701461378
129000,0.061072069158164
129001,0.0360198770913582
129002,0.0284483519068482
129003,0.104884001293775
123010,0.0056970213766944
123011,0.00312417301302596
123012,0.0189141109706254
123013,0.00910053221206151
124010,0.00118351024728748
124011,0.000117615925196272
124012,0.0350054397365403
124013,0.000529271663383222
125010,0.00087476844364727
125011,0.00038960275221265
125012,0.000264635831691611
125013,0.0353068305448558
126010,0.0264194771972125
126011,0.00102178835014261
126012,0.00530741862448175
126013,0.00408715340057044
127010,0.023376165132759
127011,0.00434443823693728
127012,0.00133053015378282
127013,0.00778470404892823
128010,0.0055647034608486
128011,0.00285218618600959
128012,0.0228762974506748
128013,0.0055426504748743
129010,0.00760092916580905
129011,0.00568231938604487
129012,0.00360933870446058
129013,0.0199432503160928
123020,0.00693198859125526
123021,0.00186715281249081
123022,0.0156576200417537
123023,0.00455026610603076
124020,0.000742450527801464
124021,0.000110264929871505
124022,0.0277573583463201
124023,0.000396953747537417
125020,0.000588079625981358
125021,0.000257284836366844
125022,0.00016907289246964
125023,0.0279925901967126
126020,0.0215384163015672
126021,0.00107324531741598
126022,0.00349172277926431
126023,0.00290364315328295
127020,0.0178335146578847
127021,0.00301390808315446
127022,0.00128642418183422
127023,0.00687318062865712
128020,0.004763444970449
128021,0.00166132494339734
128022,0.0178482166485342
128023,0.00473404098914993
129020,0.00648357787644447
129021,0.00430033226498868
129022,0.0031609279896498
129023,0.0150621894204475
123030,0.0031609279896498
123031,0.00380046458290453
123032,0.0443559057896439
123033,0.0079243729600988
124030,0.00182304684054221
124031,0.000286688817665912
124032,0.0560807433326472
124033,0.00105119233144168
125030,0.00140404010703049
125031,0.000646887588579494
125032,0.000536622658707989
125033,0.0566541209679791
126030,0.0414449116410362
126031,0.0024699344291217
126032,0.00763033314710812
126033,0.00769649210503102
127030,0.034983386750566
127031,0.00736569731541651
127032,0.0031609279896498
127033,0.0137316592666647
128030,0.0112102678702696
128031,0.00494721985356817
128032,0.0320356376253345
128033,0.0110485459731248
129030,0.0133053015378282
129031,0.0088579493663442
129032,0.00644682289982064
129033,0.030631597518304
134000,0.000676291569878562
134001,0.000382251756887883
134002,0.03249139933547
134003,0.00101443735481784
135000,0.000867417448322503
