0	0	0	0	0.2200226410656	0.0397100767443912	0.030852127378047	0.0649239907083419	0.0370196124555265	0.0148049045840807	0.264577023729013	0.0391072951277603	0.00646887588579494	0.00124231820988562	0.343908965273898	0.00388867652680173	0.00494721985356817	0.00505013378811491	0.00149960304625246	0.344011879208445	0.228785027492723	0.0187156340968567	0.0433635214208004	0.0646446528860008	0.187722367608574	0.049810344320621	0.0210900055867564	0.0968861183804287	0.075457967008733	0.034667293951601	0.172050045576171	0.0733335293598753	0.0830441941838925	0.0540004116557382	0.0402687523890735	0.178195477667676
0	0	0	0	0.197366873474668	0.0360492810726572	0.0272574906642359	0.0592049163456732	0.0327633861624864	0.0137390102619895	0.237451850980623	0.0359243141521362	0.00555000147019907	0.00111735128936458	0.310314916639713	0.00289629215795819	0.00444735217148402	0.00455026610603076	0.00152165603222676	0.309359287247493	0.206555617630627	0.017098415125408	0.0399232556088094	0.0563012731923902	0.168065806110147	0.044826369490429	0.0197741774236232	0.0872122085330354	0.0654973683436737	0.0309182863359699	0.156392425534417	0.0670704813431739	0.0746934634949572	0.0490311388161957	0.0359096121614867	0.160244347084595
0	0	0	0	0.110955923432033	0.0200608662412891	0.0149813284718751	0.032586962274692	0.0183113293539945	0.00779940603957776	0.132538445705549	0.019935899320768	0.00302125907847923	0.00055867564468229	0.17318944985151	0.00181569584521744	0.0024478814431474	0.00249933841042077	0.000838013467023435	0.172799847099297	0.115307712664295	0.00940192302037696	0.0215751712781911	0.0323002734570261	0.0937619453674027	0.0254123908377194	0.0108794730806551	0.0485312711341116	0.037695904025405	0.017414507924373	0.0869181687200447	0.0365564997500662	0.0414890176129848	0.0268972918933224	0.020347555058955	0.0898512158546267
0	0	0	0	0.0914978388073745	0.0158855008968214	0.0120409303419683	0.0266032520803317	0.0152386133082419	0.0063439089652739	0.108405128054339	0.0160398717986415	0.00274192125613808	0.000529271663383222	0.141249375165397	0.00150695404157723	0.00191125878443941	0.00225675556470346	0.000580728630656591	0.141278779146696	0.0944823429092299	0.00764503513775765	0.017760004704637	0.0261401393748714	0.0773251198212238	0.0205092769560999	0.00837278367490958	0.0398203416742627	0.0305580875650563	0.014606427710312	0.0699226675291835	0.0309403393219442	0.034101267311594	0.0221632509041724	0.016436825546179	0.0733261783645506
0.2200226410656	0.197366873474668	0.110955923432033	0.0914978388073745	0	0	0	0	0.0642844541150872	0.026213649328119	0.46041489017613	0.0689302831603399	0.0109235790526037	0.00224205357405393	0.600230821253198	0.00644682289982064	0.00854920756270399	0.00893145931959187	0.00283748419536005	0.59952512570202	0.399864741686024	0.0325061013261196	0.0766929342232938	0.110779499544238	0.326707636213943	0.0877120762151195	0.0371225263900732	0.16830103796054	0.129414272692523	0.0607633273545238	0.300567496839072	0.129098179893558	0.145138051692199	0.0939677732364962	0.0700402834543797	0.310697168396601
0.0397100767443912	0.0360492810726572	0.0200608662412891	0.0158855008968214	0	0	0	0	0.0115704666411832	0.00477814696109853	0.0830515451792173	0.0123055661736599	0.00207298068158429	0.000338145784939281	0.108228704166544	0.00106589432209121	0.0016245699667735	0.00159516598547443	0.00038960275221265	0.108096386250698	0.0716428004351789	0.00601311417565938	0.0137904672292628	0.0202593431150578	0.0586241877150166	0.0154811961539592	0.00710841247904966	0.0304919286071334	0.0233320591608104	0.0114087447440383	0.0537798817959952	0.023185039254315	0.0261548413655209	0.0172380840365786	0.0125922549913258	0.0557205445617337
0.030852127378047	0.0272574906642359	0.0149813284718751	0.0120409303419683	0	0	0	0	0.00867417448322503	0.00381516657355406	0.0629759769472787	0.00966655885206857	0.00147755006027816	0.000264635831691611	0.082522273515834	0.000867417448322503	0.00110264929871505	0.00113940427533888	0.000382251756887883	0.0825075715251845	0.0555661736599136	0.00433708724161251	0.00999000264635832	0.0152386133082419	0.0444882237054897	0.0120923873092417	0.00490311388161957	0.0236481519597754	0.0181569584521744	0.00797582992737217	0.041797759416625	0.0172013290599547	0.0196933164750507	0.0129818577435385	0.00968861183804287	0.0427680907994943
0.0649239907083419	0.0592049163456732	0.032586962274692	0.0266032520803317	0	0	0	0	0.0188038460407539	0.0078802669881502	0.136530036166897	0.0201049722132377	0.00330794789614514	0.000602781616630892	0.177680907994943	0.00172748390132024	0.00247728542444647	0.00269046428886471	0.000830662471698668	0.177320709224029	0.118056984915758	0.0100047046370079	0.0221485489135229	0.0331088829427504	0.0970551912728984	0.0252727219265489	0.0109823870152019	0.0500088211943897	0.0383060366373607	0.0174586138963216	0.0891381693081243	0.0384163015672322	0.0423417330706578	0.0279043782528154	0.0206415948719457	0.0924314152136199
0.0370196124555265	0.0327633861624864	0.0183113293539945	0.0152386133082419	0.0642844541150872	0.0115704666411832	0.00867417448322503	0.0188038460407539	0	0	0	0	0.00197006674703755	0.000301390808315446	0.0999514834308565	0.00111000029403981	0.00127907318650945	0.00137463612573142	0.000463112705460319	0.100216119262548	0.0670263753712253	0.00545443853097709	0.0129156987856156	0.0179364285924314	0.0545002793378223	0.0141800699814755	0.00616748507747949	0.028485106883472	0.0216927872033873	0.00979887676791438	0.0507953776941398	0.0210458996148078	0.0238392778382193	0.015709077009027	0.0120482813372931	0.05173630509571
0.0148049045840807	0.0137390102619895	0.00779940603957776	0.0063439089652739	0.026213649328119	0.00477814696109853	0.00381516657355406	0.0078802669881502	0	0	0	0	0.000779205504425299	0.000176423887794407	0.0412537857625923	0.000477814696109853	0.000573377635331824	0.000610132611955659	0.000227880855067776	0.0412758387485666	0.0273898085800817	0.00223470257872916	0.00530741862448175	0.00775530006762916	0.0223617277779411	0.00582198829721544	0.00262430533094181	0.0118792084448234	0.00951953894557323	0.00386662354082743	0.0207518598018172	0.00854920756270399	0.00996059866505925	0.00646887588579494	0.0047854979564233	0.0214722573436443
